DATE_year,DATE_month,DATE_day,DATE_hour,DATE_minute,DATE_second,GPS_alt,APEN_z,GIMS_roll,GIMS_pitch,GIM1_ym,APEG_gla,APEG_glo
2024,12,28,13,31,26,119981.99462890619,55555,,-12.66,49.85,30.06867027282715,106.7009429931641
2024,12,28,13,31,28,119948.5321044922,55555,,-12.66,49.85,30.06880760192871,106.7010726928711
2024,12,28,13,31,30,119998.5504150391,55555,,-12.54,49.85,30.06891632080078,106.7011871337891
2024,12,28,13,31,32,120036.3388061523,55555,,-12.54,49.85,30.06902694702148,106.7012939453125
2024,12,28,13,31,34,119952.3696899414,55555,,-11.59,49.99,30.06910705566406,106.7013702392578
2024,12,28,13,31,36,120023.37646484381,55555,,-11.47,49.94,30.06918334960938,106.7014923095703
2024,12,28,13,31,38,120008.6288452148,55555,,-11.51,49.97,30.06926345825195,106.7016296386719
2024,12,28,13,31,40,120129.3716430664,55555,,-11.51,49.97,30.0693416595459,106.7017669677734
2024,12,28,13,31,43,120011.0702514648,55555,,-11.51,49.97,30.06941986083984,106.701904296875
2024,12,28,13,31,45,120038.6123657227,55555,,-11.51,49.97,30.06949615478516,106.7020416259766
2024,12,28,13,31,47,120011.589050293,55555,,-12.4,50.03,30.06957817077637,106.7021865844727
2024,12,28,13,31,49,120120.5596923828,55555,,-12.52,50.08,30.06965637207031,106.7023239135742
2024,12,28,13,31,51,120039.9856567383,55555,,-12.65,50.07,30.06973266601562,106.7024612426758
2024,12,28,13,31,53,119816.4749145508,55555,,-11.23,50.17,30.06979942321777,106.7025756835938
2024,12,28,13,31,55,120003.1051635742,55555,,-12.37,50.11,30.06987571716309,106.7026672363281
2024,12,28,13,31,57,119927.24609375,55555,,-11.82,50.32,30.06999588012695,106.7027740478516
2024,12,28,13,31,59,119990.1962280273,55555,,-11.82,50.32,30.07011222839355,106.7028656005859
2024,12,28,13,32,1,120012.9547119141,55555,,-12.1,50.2,30.07023048400879,106.7029724121094
2024,12,28,13,32,3,119978.9047241211,55555,,-12.48,50.06,30.07034873962402,106.7030639648438
2024,12,28,13,32,5,120014.6331787109,55555,,-12.7,50.1,30.07049369812012,106.7031860351562
2024,12,28,13,32,7,120037.6892089844,55555,,-12.88,50.14,30.07057952880859,106.7032623291016
2024,12,28,13,32,9,120012.9776000977,55555,,-12.98,50.13,30.07072448730469,106.7033843994141
2024,12,28,13,32,11,119949.8825073242,55555,,-12.98,50.13,30.07084465026855,106.703483581543
2024,12,28,13,32,13,119979.8355102539,55555,,-12.98,50.13,30.07096099853516,106.7035751342773
2024,12,28,13,32,15,119940.3228759766,55555,,-12.36,49.32,30.07106590270996,106.7036666870117
2024,12,28,13,32,17,120157.1044921875,55555,,-12.45,40.18,30.07115364074707,106.703727722168
2024,12,28,13,32,19,119970.1461791992,55555,,-11.83,34.74,30.0712833404541,106.7037963867188
2024,12,28,13,32,21,119971.37451171881,55555,,-11.67,28.45,30.0714168548584,106.7038650512695
2024,12,28,13,32,23,119986.2899780273,55555,,-11.67,28.45,30.07154846191406,106.7039260864258
2024,12,28,13,32,25,119971.076965332,55555,,-11.67,28.45,30.07168197631836,106.7039947509766
2024,12,28,13,32,27,120006.2637329102,55555,,-11.67,28.45,30.07181358337402,106.7040634155273
2024,12,28,13,32,29,119998.3978271484,55555,,-11.67,28.45,30.07194709777832,106.7041244506836
2024,12,28,13,32,31,119999.8016357422,55555,,-12.02,28.18,30.07208251953125,106.7041931152344
2024,12,28,13,32,33,119998.4130859375,55555,,-11.83,28.23,30.07221221923828,106.7042617797852
2024,12,28,13,32,35,120017.951965332,55555,,-11.6,28.22,30.07234573364258,106.7043228149414
2024,12,28,13,32,37,119977.4475097656,55555,,-11.6,28.24,30.07247734069824,106.7043914794922
2024,12,28,13,32,39,119992.5918579102,55555,,-11.88,28.38,30.07260894775391,106.704460144043
2024,12,28,13,32,41,119928.64990234381,55555,,-7.39,28.34,30.07270050048828,106.7044982910156
2024,12,28,13,32,43,120013.0615234375,55555,,-11.05,28.4,30.07284545898438,106.7046051025391
2024,12,28,13,32,45,120013.786315918,55555,,-11.05,28.4,30.07296752929688,106.7046966552734
2024,12,28,13,32,47,120019.59228515619,55555,,-11.05,28.4,30.07309150695801,106.7047882080078
2024,12,28,13,32,49,119986.0458374023,55555,,-11.51,28.46,30.07321166992188,106.7048797607422
2024,12,28,13,32,52,119971.7330932617,55555,,-11.51,28.46,30.07333374023438,106.7049713134766
2024,12,28,13,32,54,120041.8395996094,55555,,-11.86,28.45,30.07345390319824,106.7050628662109
2024,12,28,13,32,56,120034.0347290039,55555,,-11.95,28.45,30.07357406616211,106.7051544189453
2024,12,28,13,32,58,120034.0270996094,55555,,-10.74,28.53,30.07366561889648,106.7052230834961
2024,12,28,13,33,0,119951.5762329102,55555,,-12.03,28.41,30.07376861572266,106.7053070068359
2024,12,28,13,33,2,120010.5285644531,55555,,-11.8,28.46,30.07389068603516,106.7054061889648
2024,12,28,13,33,4,120045.0744628906,55555,,-11.94,28.4,30.07400703430176,106.7055053710938
2024,12,28,13,33,6,120015.2740478516,55555,,-11.91,28.39,30.07412338256836,106.7056045532227
2024,12,28,13,33,8,119922.0809936523,55555,,-11.91,28.39,30.07423973083496,106.7057037353516
2024,12,28,13,33,10,120024.7497558594,55555,,-11.91,28.39,30.07435417175293,106.7058029174805
2024,12,28,13,33,12,119998.4664916992,55555,,-11.91,28.39,30.07447052001953,106.7059020996094
2024,12,28,13,33,14,120006.0501098633,55555,,-11.91,28.39,30.07458686828613,106.7060012817383
2024,12,28,13,33,16,119966.5756225586,55555,,-12.56,27.44,30.0747013092041,106.7060928344727
2024,12,28,13,33,18,120021.9650268555,55555,,-12.33,27.26,30.07482147216797,106.7061996459961
2024,12,28,13,33,20,120065.0405883789,55555,,-12.25,24.95,30.07496643066406,106.7063217163086
2024,12,28,13,33,22,119957.4966430664,55555,,-12.2,24.94,30.0750846862793,106.7064208984375
2024,12,28,13,33,24,120005.6304931641,55555,,-12.2,24.94,30.07520294189453,106.7065200805664
2024,12,28,13,33,26,120031.1279296875,55555,,-12.11,24.9,30.0753173828125,106.7066192626953
